cve_id,description,published_date,references
CVE-2011-3883,Use-after-free vulnerability in Google Chrome before 15.0.874.102 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to counters.,2011-10-25,"http://xforce.iss.net/xforce/xfdb/70961,http://googlechromereleases.blogspot.com/2011/10/chrome-stable-release.html,http://code.google.com/p/chromium/issues/detail?id=96902"
CVE-2011-3884,"Google Chrome before 15.0.874.102 does not properly address timing issues during DOM traversal, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via a crafted document.",2011-10-25,"http://xforce.iss.net/xforce/xfdb/70962,http://googlechromereleases.blogspot.com/2011/10/chrome-stable-release.html,http://code.google.com/p/chromium/issues/detail?id=97148"
CVE-2011-3885,Use-after-free vulnerability in Google Chrome before 15.0.874.102 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to stale Cascading Style Sheets (CSS) token-sequence data.,2011-10-25,"http://lists.apple.com/archives/security-announce/2012/Mar/msg00000.html,http://lists.apple.com/archives/security-announce/2012/Mar/msg00003.html,http://lists.apple.com/archives/security-announce/2012/Mar/msg00001.html,http://xforce.iss.net/xforce/xfdb/70963,http://googlechromereleases.blogspot.com/2011/10/chrome-stable-release.html,http://code.google.com/p/chromium/issues/detail?id=97599,http://code.google.com/p/chromium/issues/detail?id=98556,http://code.google.com/p/chromium/issues/detail?id=99294,http://code.google.com/p/chromium/issues/detail?id=99880,http://code.google.com/p/chromium/issues/detail?id=100059,http://code.google.com/p/chromium/issues/detail?id=98064"
CVE-2011-3886,"Google V8, as used in Google Chrome before 15.0.874.102, allows remote attackers to cause a denial of service or possibly have unspecified other impact via crafted JavaScript code that triggers out-of-bounds write operations.",2011-10-25,"http://xforce.iss.net/xforce/xfdb/70964,http://googlechromereleases.blogspot.com/2011/10/chrome-stable-release.html,http://code.google.com/p/chromium/issues/detail?id=99167,http://code.google.com/p/chromium/issues/detail?id=98773"
CVE-2011-3887,"Google Chrome before 15.0.874.102 does not properly handle javascript: URLs, which allows remote attackers to bypass intended access restrictions and read cookies via unspecified vectors.",2011-10-25,"http://lists.apple.com/archives/security-announce/2012/Mar/msg00003.html,http://xforce.iss.net/xforce/xfdb/70965,http://lists.apple.com/archives/security-announce/2012/Mar/msg00001.html,http://googlechromereleases.blogspot.com/2011/10/chrome-stable-release.html,http://code.google.com/p/chromium/issues/detail?id=98407"
CVE-2011-3888,Use-after-free vulnerability in Google Chrome before 15.0.874.102 allows user-assisted remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to editing operations in conjunction with an unknown plug-in.,2011-10-25,"http://lists.apple.com/archives/security-announce/2012/Mar/msg00000.html,http://lists.apple.com/archives/security-announce/2012/Mar/msg00003.html,http://lists.apple.com/archives/security-announce/2012/Mar/msg00001.html,http://xforce.iss.net/xforce/xfdb/70966,http://googlechromereleases.blogspot.com/2011/10/chrome-stable-release.html,http://code.google.com/p/chromium/issues/detail?id=99138"
CVE-2011-3889,Heap-based buffer overflow in the Web Audio implementation in Google Chrome before 15.0.874.102 allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors.,2011-10-25,"http://xforce.iss.net/xforce/xfdb/70967,http://googlechromereleases.blogspot.com/2011/10/chrome-stable-release.html,http://code.google.com/p/chromium/issues/detail?id=99211"
CVE-2011-3890,Use-after-free vulnerability in Google Chrome before 15.0.874.102 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to video source handling.,2011-10-25,"http://xforce.iss.net/xforce/xfdb/70968,http://googlechromereleases.blogspot.com/2011/10/chrome-stable-release.html,http://code.google.com/p/chromium/issues/detail?id=99553"
CVE-2011-3891,"Google Chrome before 15.0.874.102 does not properly restrict access to internal Google V8 functions, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors.",2011-10-25,"http://xforce.iss.net/xforce/xfdb/70969,http://googlechromereleases.blogspot.com/2011/10/chrome-stable-release.html,http://code.google.com/p/chromium/issues/detail?id=100322"
CVE-2011-3892,Double free vulnerability in the Theora decoder in Google Chrome before 15.0.874.120 allows remote attackers to cause a denial of service or possibly have unspecified other impact via a crafted stream.,2011-11-11,"http://www.mandriva.com/security/advisories?name=MDVSA-2012:076,http://www.mandriva.com/security/advisories?name=MDVSA-2012:075,http://www.debian.org/security/2012/dsa-2471,http://googlechromereleases.blogspot.com/2011/11/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=100465"
CVE-2011-3893,"Google Chrome before 15.0.874.120 does not properly implement the MKV and Vorbis media handlers, which allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.",2011-11-11,"http://googlechromereleases.blogspot.com/2011/11/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=100492,http://code.google.com/p/chromium/issues/detail?id=100543"
CVE-2011-3894,"Google Chrome before 15.0.874.120 does not properly perform VP8 decoding, which allows remote attackers to cause a denial of service (memory corruption) or possibly have unspecified other impact via a crafted stream.",2011-11-11,"http://googlechromereleases.blogspot.com/2011/11/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=101172"
CVE-2011-3895,Heap-based buffer overflow in the Vorbis decoder in Google Chrome before 15.0.874.120 allows remote attackers to cause a denial of service or possibly have unspecified other impact via a crafted stream.,2011-11-11,"http://www.mandriva.com/security/advisories?name=MDVSA-2012:076,http://www.mandriva.com/security/advisories?name=MDVSA-2012:074,http://www.mandriva.com/security/advisories?name=MDVSA-2012:075,http://www.debian.org/security/2012/dsa-2471,http://googlechromereleases.blogspot.com/2011/11/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=101458"
CVE-2011-3896,Buffer overflow in Google Chrome before 15.0.874.120 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to shader variable mapping.,2011-11-11,"http://googlechromereleases.blogspot.com/2011/11/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=101624"
CVE-2011-3897,Use-after-free vulnerability in Google Chrome before 15.0.874.120 allows user-assisted remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to editing.,2011-11-11,"http://lists.apple.com/archives/security-announce/2012/Mar/msg00000.html,http://lists.apple.com/archives/security-announce/2012/Mar/msg00003.html,http://lists.apple.com/archives/security-announce/2012/Mar/msg00001.html,http://googlechromereleases.blogspot.com/2011/11/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=102242"
CVE-2011-3898,"Google Chrome before 15.0.874.120, when Java Runtime Environment (JRE) 7 is used, does not request user confirmation before applet execution begins, which allows remote attackers to have an unspecified impact via a crafted applet.",2011-11-11,"http://googlechromereleases.blogspot.com/2011/11/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=102461"
CVE-2011-3900,"Google V8, as used in Google Chrome before 15.0.874.121, allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors that trigger an out-of-bounds write operation.",2011-11-17,"http://googlechromereleases.blogspot.com/2011/11/stable-channel-update_16.html,http://code.google.com/p/chromium/issues/detail?id=103259"
CVE-2011-3903,"Google Chrome before 16.0.912.63 does not properly perform regex matching, which allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.",2011-12-13,"http://googlechromereleases.blogspot.com/2011/12/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=81753"
CVE-2011-3904,Use-after-free vulnerability in Google Chrome before 16.0.912.63 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to bidirectional text (aka bidi) handling.,2011-12-13,"https://bugs.webkit.org/show_bug.cgi?id=66015,http://googlechromereleases.blogspot.com/2011/12/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=107258"
CVE-2011-3905,"libxml2, as used in Google Chrome before 16.0.912.63, allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.",2011-12-13,"http://rhn.redhat.com/errata/RHSA-2013-0217.html,http://www.mandriva.com/security/advisories?name=MDVSA-2011:188,http://www.debian.org/security/2012/dsa-2394,http://googlechromereleases.blogspot.com/2011/12/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=95465"
CVE-2011-3906,The PDF parser in Google Chrome before 16.0.912.63 allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.,2011-12-13,"http://googlechromereleases.blogspot.com/2011/12/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=98809"
CVE-2011-3907,The view-source feature in Google Chrome before 16.0.912.63 allows remote attackers to spoof the URL bar via unspecified vectors.,2011-12-13,"http://googlechromereleases.blogspot.com/2011/12/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=99016"
CVE-2011-3908,"Google Chrome before 16.0.912.63 does not properly parse SVG documents, which allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.",2011-12-13,"http://lists.apple.com/archives/security-announce/2012/Mar/msg00000.html,http://lists.apple.com/archives/security-announce/2012/Mar/msg00003.html,http://lists.apple.com/archives/security-announce/2012/Mar/msg00001.html,http://googlechromereleases.blogspot.com/2011/12/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=100863"
CVE-2011-3909,"The Cascading Style Sheets (CSS) implementation in Google Chrome before 16.0.912.63 on 64-bit platforms does not properly manage property arrays, which allows remote attackers to cause a denial of service (memory corruption) via unspecified vectors.",2011-12-13,"http://lists.apple.com/archives/security-announce/2012/Mar/msg00000.html,http://lists.apple.com/archives/security-announce/2012/Mar/msg00003.html,http://lists.apple.com/archives/security-announce/2012/Mar/msg00001.html,http://googlechromereleases.blogspot.com/2011/12/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=101010"
CVE-2011-3910,"Google Chrome before 16.0.912.63 does not properly handle YUV video frames, which allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.",2011-12-13,"http://googlechromereleases.blogspot.com/2011/12/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=101494"
CVE-2011-3911,"Google Chrome before 16.0.912.63 does not properly handle PDF documents, which allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.",2011-12-13,"http://googlechromereleases.blogspot.com/2011/12/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=101779"
CVE-2011-3912,Use-after-free vulnerability in Google Chrome before 16.0.912.63 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to SVG filters.,2011-12-13,"http://googlechromereleases.blogspot.com/2011/12/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=102359"
CVE-2011-3913,Use-after-free vulnerability in Google Chrome before 16.0.912.63 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to Range handling.,2011-12-13,"http://support.apple.com/kb/HT5400,http://lists.apple.com/archives/security-announce/2012/Sep/msg00003.html,http://googlechromereleases.blogspot.com/2011/12/stable-channel-update.html,http://lists.apple.com/archives/security-announce/2012/Jul/msg00000.html,http://support.apple.com/kb/HT5485,http://lists.apple.com/archives/security-announce/2012/Sep/msg00001.html,http://support.apple.com/kb/HT5503,http://code.google.com/p/chromium/issues/detail?id=103921"
CVE-2011-3914,"The internationalization (aka i18n) functionality in Google V8, as used in Google Chrome before 16.0.912.63, allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors that trigger an out-of-bounds write.",2011-12-13,"http://googlechromereleases.blogspot.com/2011/12/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=104011"
CVE-2011-3915,Buffer overflow in Google Chrome before 16.0.912.63 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to PDF fonts.,2011-12-13,"http://googlechromereleases.blogspot.com/2011/12/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=104529"
CVE-2011-3916,"Google Chrome before 16.0.912.63 does not properly handle PDF cross references, which allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.",2011-12-13,"http://googlechromereleases.blogspot.com/2011/12/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=104959"
CVE-2011-3917,Stack-based buffer overflow in FileWatcher in Google Chrome before 16.0.912.63 allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors.,2011-12-13,"http://googlechromereleases.blogspot.com/2011/12/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=105162"
CVE-2011-3919,"Heap-based buffer overflow in libxml2, as used in Google Chrome before 16.0.912.75, allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors.",2012-01-07,"http://googlechromereleases.blogspot.com/2012/01/stable-channel-update.html,http://www.debian.org/security/2012/dsa-2394,http://rhn.redhat.com/errata/RHSA-2013-0217.html,http://www.mandriva.com/security/advisories?name=MDVSA-2012:005,http://www.securityfocus.com/bid/51300,http://www.securitytracker.com/id?1026487,http://lists.apple.com/archives/security-announce/2012/May/msg00001.html,http://lists.opensuse.org/opensuse-security-announce/2013-11/msg00002.html,http://support.apple.com/kb/HT5503,http://support.apple.com/kb/HT5281,http://lists.apple.com/archives/security-announce/2012/Sep/msg00003.html,http://code.google.com/p/chromium/issues/detail?id=107128"
CVE-2011-3921,Use-after-free vulnerability in Google Chrome before 16.0.912.75 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors involving animation frames.,2012-01-07,"http://www.securityfocus.com/bid/51300,http://googlechromereleases.blogspot.com/2012/01/stable-channel-update.html,http://www.securitytracker.com/id?1026487,http://code.google.com/p/chromium/issues/detail?id=106672"
CVE-2011-3922,Stack-based buffer overflow in Google Chrome before 16.0.912.75 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to glyph handling.,2012-01-07,"http://www.securityfocus.com/bid/51300,http://googlechromereleases.blogspot.com/2012/01/stable-channel-update.html,http://www.securitytracker.com/id?1026487,http://code.google.com/p/chromium/issues/detail?id=108006"
CVE-2011-3924,Use-after-free vulnerability in Google Chrome before 16.0.912.77 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to DOM selections.,2012-01-23,"http://support.apple.com/kb/HT5400,http://lists.apple.com/archives/security-announce/2012/Sep/msg00003.html,http://lists.apple.com/archives/security-announce/2012/Jul/msg00000.html,http://support.apple.com/kb/HT5485,http://googlechromereleases.blogspot.com/2012/01/stable-channel-update_23.html,http://lists.apple.com/archives/security-announce/2012/Sep/msg00001.html,http://www.securitytracker.com/id?1026569,http://support.apple.com/kb/HT5503,http://code.google.com/p/chromium/issues/detail?id=106484"
CVE-2011-3925,Use-after-free vulnerability in the Safe Browsing feature in Google Chrome before 16.0.912.75 allows remote attackers to cause a denial of service (heap memory corruption) or possibly have unspecified other impact via vectors related to a navigation entry and an interstitial page.,2012-01-23,"http://googlechromereleases.blogspot.com/2012/01/stable-channel-update_23.html,http://www.securitytracker.com/id?1026487,http://code.google.com/p/chromium/issues/detail?id=107182"
CVE-2011-3926,Heap-based buffer overflow in the tree builder in Google Chrome before 16.0.912.77 allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors.,2012-01-23,"http://support.apple.com/kb/HT5400,http://lists.apple.com/archives/security-announce/2012/Sep/msg00003.html,http://lists.apple.com/archives/security-announce/2012/Jul/msg00000.html,http://support.apple.com/kb/HT5485,http://googlechromereleases.blogspot.com/2012/01/stable-channel-update_23.html,http://lists.apple.com/archives/security-announce/2012/Sep/msg00001.html,http://www.securitytracker.com/id?1026569,http://support.apple.com/kb/HT5503,http://code.google.com/p/chromium/issues/detail?id=109556"
CVE-2011-3927,"Skia, as used in Google Chrome before 16.0.912.77, does not perform all required initialization of values, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors.",2012-01-23,"http://googlechromereleases.blogspot.com/2012/01/stable-channel-update_23.html,http://www.securitytracker.com/id?1026569,http://code.google.com/p/chromium/issues/detail?id=108605"
CVE-2011-3928,Use-after-free vulnerability in Google Chrome before 16.0.912.77 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to DOM handling.,2012-01-23,"http://googlechromereleases.blogspot.com/2012/01/stable-channel-update_23.html,http://lists.apple.com/archives/security-announce/2012/Mar/msg00003.html,http://www.securitytracker.com/id?1026569,http://lists.apple.com/archives/security-announce/2012/Mar/msg00001.html,http://code.google.com/p/chromium/issues/detail?id=108461"
CVE-2011-3953,"Google Chrome before 17.0.963.46 does not prevent monitoring of the clipboard after a paste event, which has unspecified impact and remote attack vectors.",2012-02-08,"http://googlechromereleases.blogspot.com/2012/02/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=73478"
CVE-2011-3954,Google Chrome before 17.0.963.46 allows remote attackers to cause a denial of service (application crash) via vectors that trigger a large amount of database usage.,2012-02-08,"http://googlechromereleases.blogspot.com/2012/02/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=92550"
CVE-2011-3955,Google Chrome before 17.0.963.46 allows remote attackers to cause a denial of service (application crash) or possibly have unspecified other impact via vectors that trigger the aborting of an IndexedDB transaction.,2012-02-08,"http://googlechromereleases.blogspot.com/2012/02/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=93106"
CVE-2011-3956,"The extension implementation in Google Chrome before 17.0.963.46 does not properly handle sandboxed origins, which might allow remote attackers to bypass the Same Origin Policy via a crafted extension.",2012-02-08,"http://googlechromereleases.blogspot.com/2012/02/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=103630"
CVE-2011-3957,Use-after-free vulnerability in the garbage-collection functionality in Google Chrome before 17.0.963.46 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors involving PDF documents.,2012-02-08,"http://googlechromereleases.blogspot.com/2012/02/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=104056"
CVE-2011-3958,"Google Chrome before 17.0.963.46 does not properly perform casts of variables during handling of a column span, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via a crafted document.",2012-02-08,"http://support.apple.com/kb/HT5400,http://lists.apple.com/archives/security-announce/2012/Sep/msg00003.html,http://googlechromereleases.blogspot.com/2012/02/stable-channel-update.html,http://lists.apple.com/archives/security-announce/2012/Jul/msg00000.html,http://support.apple.com/kb/HT5485,http://lists.apple.com/archives/security-announce/2012/Sep/msg00001.html,http://support.apple.com/kb/HT5503,http://code.google.com/p/chromium/issues/detail?id=105459"
CVE-2011-3959,Buffer overflow in the locale implementation in Google Chrome before 17.0.963.46 allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors.,2012-02-08,"http://googlechromereleases.blogspot.com/2012/02/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=106441"
CVE-2011-3960,"Google Chrome before 17.0.963.46 does not properly decode audio data, which allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.",2012-02-08,"http://googlechromereleases.blogspot.com/2012/02/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=108416"
CVE-2011-3961,Race condition in Google Chrome before 17.0.963.46 allows remote attackers to execute arbitrary code via vectors that trigger a crash of a utility process.,2012-02-08,"http://googlechromereleases.blogspot.com/2012/02/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=108871"
CVE-2011-3962,"Google Chrome before 17.0.963.46 does not properly perform path clipping, which allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.",2012-02-08,"http://googlechromereleases.blogspot.com/2012/02/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=108901"
CVE-2011-3963,"Google Chrome before 17.0.963.46 does not properly handle PDF FAX images, which allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.",2012-02-08,"http://googlechromereleases.blogspot.com/2012/02/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=109094"
CVE-2011-3964,"Google Chrome before 17.0.963.46 does not properly implement the drag-and-drop feature, which makes it easier for remote attackers to spoof the URL bar via unspecified vectors.",2012-02-08,"http://googlechromereleases.blogspot.com/2012/02/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=109245"
CVE-2011-3965,"Google Chrome before 17.0.963.46 does not properly check signatures, which allows remote attackers to cause a denial of service (application crash) via unspecified vectors.",2012-02-08,"http://googlechromereleases.blogspot.com/2012/02/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=109664"
CVE-2011-3966,Use-after-free vulnerability in Google Chrome before 17.0.963.46 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to error handling for Cascading Style Sheets (CSS) token-sequence data.,2012-02-08,"http://support.apple.com/kb/HT5400,http://lists.apple.com/archives/security-announce/2012/Sep/msg00003.html,http://googlechromereleases.blogspot.com/2012/02/stable-channel-update.html,http://lists.apple.com/archives/security-announce/2012/Jul/msg00000.html,http://support.apple.com/kb/HT5485,http://lists.apple.com/archives/security-announce/2012/Sep/msg00001.html,http://support.apple.com/kb/HT5503,http://code.google.com/p/chromium/issues/detail?id=109716"
CVE-2011-3967,Unspecified vulnerability in Google Chrome before 17.0.963.46 allows remote attackers to cause a denial of service (application crash) via a crafted certificate.,2012-02-08,"http://googlechromereleases.blogspot.com/2012/02/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=109717"
CVE-2011-3968,Use-after-free vulnerability in Google Chrome before 17.0.963.46 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors involving Cascading Style Sheets (CSS) token sequences.,2012-02-08,"http://support.apple.com/kb/HT5400,http://lists.apple.com/archives/security-announce/2012/Sep/msg00003.html,http://googlechromereleases.blogspot.com/2012/02/stable-channel-update.html,http://lists.apple.com/archives/security-announce/2012/Jul/msg00000.html,http://support.apple.com/kb/HT5485,http://lists.apple.com/archives/security-announce/2012/Sep/msg00001.html,http://support.apple.com/kb/HT5503,http://code.google.com/p/chromium/issues/detail?id=109743"
CVE-2011-3969,Use-after-free vulnerability in Google Chrome before 17.0.963.46 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to layout of SVG documents.,2012-02-08,"http://support.apple.com/kb/HT5400,http://lists.apple.com/archives/security-announce/2012/Sep/msg00003.html,http://googlechromereleases.blogspot.com/2012/02/stable-channel-update.html,http://lists.apple.com/archives/security-announce/2012/Jul/msg00000.html,http://support.apple.com/kb/HT5485,http://lists.apple.com/archives/security-announce/2012/Sep/msg00001.html,http://support.apple.com/kb/HT5503,http://code.google.com/p/chromium/issues/detail?id=110112"
CVE-2011-3970,"libxslt, as used in Google Chrome before 17.0.963.46, allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.",2012-02-08,"http://googlechromereleases.blogspot.com/2012/02/stable-channel-update.html,https://www.suse.com/support/update/announcement/2013/suse-su-20131656-1.html,https://www.suse.com/support/update/announcement/2013/suse-su-20131654-1.html,http://code.google.com/p/chromium/issues/detail?id=110277"
CVE-2011-3971,Use-after-free vulnerability in Google Chrome before 17.0.963.46 allows user-assisted remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to mousemove events.,2012-02-08,"http://support.apple.com/kb/HT5400,http://lists.apple.com/archives/security-announce/2012/Sep/msg00003.html,http://googlechromereleases.blogspot.com/2012/02/stable-channel-update.html,http://lists.apple.com/archives/security-announce/2012/Jul/msg00000.html,http://support.apple.com/kb/HT5485,http://lists.apple.com/archives/security-announce/2012/Sep/msg00001.html,http://support.apple.com/kb/HT5503,http://code.google.com/p/chromium/issues/detail?id=110374"
CVE-2011-3972,The shader translator implementation in Google Chrome before 17.0.963.46 allows remote attackers to cause a denial of service (out-of-bounds read) via unspecified vectors.,2012-02-08,"http://googlechromereleases.blogspot.com/2012/02/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=110559"
CVE-2011-4691,"Google Chrome 15.0.874.121 and earlier does not prevent capture of data about the times of Same Origin Policy violations during IFRAME loading attempts, which makes it easier for remote attackers to determine whether a document exists in the browser cache via crafted JavaScript code.",2011-12-07,http://lcamtuf.coredump.cx/cachetime/
CVE-2011-4692,"WebKit, as used in Apple Safari 5.1.1 and earlier and Google Chrome 15 and earlier, does not prevent capture of data about the time required for image loading, which makes it easier for remote attackers to determine whether an image exists in the browser cache via crafted JavaScript code, as demonstrated by visipisi.",2011-12-07,"http://oxplot.github.com/visipisi/visipisi.html,http://lcamtuf.coredump.cx/cachetime/"
CVE-2011-5319,"content/renderer/device_sensors/device_motion_event_pump.cc in Google Chrome before 41.0.2272.76 does not properly restrict access to high-rate accelerometer data, which makes it easier for remote attackers to capture keystrokes via a crafted web site that listens for ondevicemotion events, a different vulnerability than CVE-2015-1231.",2015-03-08,"http://googlechromereleases.blogspot.com/2015/03/stable-channel-update.html,http://www.cc.gatech.edu/~traynor/papers/traynor-ccs11.pdf,http://dl.acm.org/citation.cfm?id=2046771,https://code.google.com/p/chromium/issues/detail?id=463349,https://code.google.com/p/chromium/issues/detail?id=421691"
CVE-2012-0724,"Adobe Flash Player before 11.2.202.229 in Google Chrome before 18.0.1025.151 allow attackers to cause a denial of service (memory corruption) or possibly have unspecified other impact via unknown vectors, a different vulnerability than CVE-2012-0725.",2012-04-06,"http://googlechromereleases.blogspot.com/2012/04/stable-and-beta-channel-updates.html,http://www.adobe.com/support/security/bulletins/apsb12-07.html,http://www.xerox.com/download/security/security-bulletin/16287-4d6b7b0c81f7b/cert_XRX13-003_v1.0.pdf"
CVE-2012-0725,"Adobe Flash Player before 11.2.202.229 in Google Chrome before 18.0.1025.151 allow attackers to cause a denial of service (memory corruption) or possibly have unspecified other impact via unknown vectors, a different vulnerability than CVE-2012-0724.",2012-04-06,"http://googlechromereleases.blogspot.com/2012/04/stable-and-beta-channel-updates.html,http://www.adobe.com/support/security/bulletins/apsb12-07.html,http://www.xerox.com/download/security/security-bulletin/16287-4d6b7b0c81f7b/cert_XRX13-003_v1.0.pdf"
CVE-2012-1521,Use-after-free vulnerability in the XML parser in Google Chrome before 18.0.1025.168 allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors.,2012-05-01,"http://support.apple.com/kb/HT5400,http://lists.apple.com/archives/security-announce/2012/Sep/msg00003.html,http://security.gentoo.org/glsa/glsa-201205-01.xml,http://lists.apple.com/archives/security-announce/2012/Jul/msg00000.html,http://support.apple.com/kb/HT5485,http://lists.apple.com/archives/security-announce/2012/Sep/msg00001.html,http://support.apple.com/kb/HT5503,http://googlechromereleases.blogspot.com/2012/04/stable-channel-update_30.html,http://code.google.com/p/chromium/issues/detail?id=117110"
CVE-2012-1845,"Use-after-free vulnerability in Google Chrome 17.0.963.66 and earlier allows remote attackers to bypass the DEP and ASLR protection mechanisms, and execute arbitrary code, via unspecified vectors, as demonstrated by VUPEN during a Pwn2Own competition at CanSecWest 2012. NOTE: the primary affected product may be clarified later; it was not identified by the researcher, who reportedly stated ""it really doesn't matter if it's third-party code.""",2012-03-22,"http://www.zdnet.com/blog/security/pwn2own-2012-google-chrome-browser-sandbox-first-to-fall/10588,http://twitter.com/vupen/statuses/177576000761237505,http://www.forbes.com/sites/andygreenberg/2012/03/21/meet-the-hackers-who-sell-spies-the-tools-to-crack-your-pc-and-get-paid-six-figure-fees/,http://pwn2own.zerodayinitiative.com/status.html"
CVE-2012-1846,"Google Chrome 17.0.963.66 and earlier allows remote attackers to bypass the sandbox protection mechanism by leveraging access to a sandboxed process, as demonstrated by VUPEN during a Pwn2Own competition at CanSecWest 2012.  NOTE: the primary affected product may be clarified later; it was not identified by the researcher, who reportedly stated ""it really doesn't matter if it's third-party code.""",2012-03-22,"http://www.zdnet.com/blog/security/pwn2own-2012-google-chrome-browser-sandbox-first-to-fall/10588,http://twitter.com/vupen/statuses/177576000761237505,http://www.forbes.com/sites/andygreenberg/2012/03/21/meet-the-hackers-who-sell-spies-the-tools-to-crack-your-pc-and-get-paid-six-figure-fees/,http://pwn2own.zerodayinitiative.com/status.html"
CVE-2012-2647,"Yahoo! Toolbar 1.0.0.5 and earlier for Chrome and Safari allows remote attackers to modify the configured search URL, and intercept search terms, via a crafted web page.",2012-07-31,"http://jvn.jp/en/jp/JVN51769987/index.html,http://jvndb.jvn.jp/jvndb/JVNDB-2012-000072"
