cve_id,description,published_date,references
CVE-2012-2913,"Multiple cross-site scripting (XSS) vulnerabilities in the Leaflet plugin 0.0.1 for WordPress allow remote attackers to inject arbitrary web script or HTML via the id parameter to (1) leaflet_layer.php or (2) leaflet_marker.php, as reachable through wp-admin/admin.php.",2012-05-21,"https://exchange.xforce.ibmcloud.com/vulnerabilities/75628,http://www.securityfocus.com/bid/53526,http://packetstormsecurity.org/files/112699/WordPress-Leaflet-0.0.1-Cross-Site-Scripting.html"
CVE-2012-2912,Multiple cross-site scripting (XSS) vulnerabilities in the LeagueManager plugin 3.7 for WordPress allow remote attackers to inject arbitrary web script or HTML via the (1) group parameter in the show-league page or (2) season parameter in the team page to wp-admin/admin.php.,2012-05-21,"http://packetstormsecurity.org/files/112698/WordPress-LeagueManager-3.7-Cross-Site-Scripting.html,http://www.securityfocus.com/bid/53525,https://exchange.xforce.ibmcloud.com/vulnerabilities/75629"
CVE-2012-1936,"** DISPUTED ** The wp_create_nonce function in wp-includes/pluggable.php in WordPress 3.3.1 and earlier associates a nonce with a user account instead of a user session, which might make it easier for remote attackers to conduct cross-site request forgery (CSRF) attacks on specific actions and objects by sniffing the network, as demonstrated by attacks against the wp-admin/admin-ajax.php and wp-admin/user-new.php scripts.  NOTE: the vendor reportedly disputes the significance of this issue because wp_create_nonce operates as intended, even if it is arguably inconsistent with certain CSRF protection details advocated by external organizations.",2012-05-03,"http://www.webapp-security.com/wp-content/uploads/2012/04/Wordpress-3.3.1-Multiple-CSRF-Vulnerabilities6.txt,http://www.exploit-db.com/exploits/18791,http://www.webapp-security.com/2012/04/wordpress-3-3-1-multiple-csrf-vulnerabilities,http://www.securityfocus.com/bid/53280"
CVE-2012-2404,"wp-comments-post.php in WordPress before 3.3.2 supports offsite redirects, which makes it easier for remote attackers to conduct cross-site scripting (XSS) attacks via unspecified vectors.",2012-04-21,"http://osvdb.org/81464,http://core.trac.wordpress.org/changeset/20486/branches/3.3/wp-comments-post.php,http://secunia.com/advisories/48957,http://www.securityfocus.com/bid/53192,http://www.debian.org/security/2012/dsa-2470,https://exchange.xforce.ibmcloud.com/vulnerabilities/75092,http://wordpress.org/news/2012/04/wordpress-3-3-2/,https://exchange.xforce.ibmcloud.com/vulnerabilities/75202"
CVE-2012-2403,"wp-includes/formatting.php in WordPress before 3.3.2 attempts to enable clickable links inside attributes, which makes it easier for remote attackers to conduct cross-site scripting (XSS) attacks via unspecified vectors.",2012-04-21,"https://exchange.xforce.ibmcloud.com/vulnerabilities/75093,https://exchange.xforce.ibmcloud.com/vulnerabilities/75206,http://secunia.com/advisories/48957,http://core.trac.wordpress.org/changeset/20493/branches/3.3/wp-includes/formatting.php,http://www.debian.org/security/2012/dsa-2470,http://www.securityfocus.com/bid/53192,http://osvdb.org/81463,http://core.trac.wordpress.org/changeset/20493/branches/3.3/wp-includes/capabilities.php,http://wordpress.org/news/2012/04/wordpress-3-3-2/"
CVE-2012-2402,wp-admin/plugins.php in WordPress before 3.3.2 allows remote authenticated site administrators to bypass intended access restrictions and deactivate network-wide plugins via unspecified vectors.,2012-04-21,"http://secunia.com/advisories/48957,https://exchange.xforce.ibmcloud.com/vulnerabilities/75090,https://exchange.xforce.ibmcloud.com/vulnerabilities/75207,http://www.securityfocus.com/bid/53192,http://www.debian.org/security/2012/dsa-2470,http://wordpress.org/news/2012/04/wordpress-3-3-2/,http://osvdb.org/81462,http://core.trac.wordpress.org/changeset/20526/branches/3.3/wp-admin/plugins.php"
CVE-2012-2401,"Plupload before 1.5.4, as used in wp-includes/js/plupload/ in WordPress before 3.3.2 and other products, enables scripting regardless of the domain from which the SWF content was loaded, which allows remote attackers to bypass the Same Origin Policy via crafted content.",2012-04-21,"https://exchange.xforce.ibmcloud.com/vulnerabilities/75208,https://nealpoole.com/blog/2012/05/xss-and-csrf-via-swf-applets-swfupload-plupload/,http://core.trac.wordpress.org/browser/branches/3.3/wp-includes/js/plupload/changelog.txt?rev=20487,http://osvdb.org/81461,http://www.plupload.com/punbb/viewtopic.php?id=1685,http://www.securityfocus.com/bid/53192,http://www.debian.org/security/2012/dsa-2470,http://wordpress.org/news/2012/04/wordpress-3-3-2/,http://core.trac.wordpress.org/browser/branches/3.3/wp-includes/js/plupload?rev=20487"
CVE-2012-2400,Unspecified vulnerability in wp-includes/js/swfobject.js in WordPress before 3.3.2 has unknown impact and attack vectors.,2012-04-21,"https://exchange.xforce.ibmcloud.com/vulnerabilities/75209,http://osvdb.org/81460,http://www.securityfocus.com/bid/53192,http://www.debian.org/security/2012/dsa-2470,http://wordpress.org/news/2012/04/wordpress-3-3-2/,http://core.trac.wordpress.org/changeset/20499/branches/3.3/wp-includes/js/swfobject.js"
CVE-2012-2399,"Cross-site scripting (XSS) vulnerability in swfupload.swf in SWFupload 2.2.0.1 and earlier, as used in WordPress before 3.5.2, TinyMCE Image Manager 1.1 and earlier, and other products allows remote attackers to inject arbitrary web script or HTML via the buttonText parameter, a different vulnerability than CVE-2012-3414.",2012-04-21,"http://packetstormsecurity.com/files/122399/tinymce11-xss.txt,http://jvn.jp/en/jp/JVN25280162/index.html,https://exchange.xforce.ibmcloud.com/vulnerabilities/75210,http://seclists.org/fulldisclosure/2013/Mar/110,http://www.openwall.com/lists/oss-security/2013/07/18/13,http://jvndb.jvn.jp/jvndb/JVNDB-2012-002110,http://osvdb.org/81459,http://www.securityfocus.com/bid/53192,http://www.debian.org/security/2012/dsa-2470,http://make.wordpress.org/core/2013/06/21/secure-swfupload/,http://core.trac.wordpress.org/browser/branches/3.3/wp-includes/js/swfupload/swfupload.swf?rev=20503,http://wordpress.org/news/2012/04/wordpress-3-3-2/,http://packetstormsecurity.com/files/120746/SWFUpload-Content-Spoofing-Cross-Site-Scripting.html"
CVE-2012-1786,The Media Upload form in the Video Embed & Thumbnail Generator plugin before 2.0 for WordPress allows remote attackers to obtain the installation path via unknown vectors.,2012-03-19,"http://www.securityfocus.com/bid/52652,http://plugins.trac.wordpress.org/changeset?old_path=%2Fvideo-embed-thumbnail-generator&old=507924&new_path=%2Fvideo-embed-thumbnail-generator&new=507924,http://wordpress.org/extend/plugins/video-embed-thumbnail-generator/changelog/"
CVE-2012-1785,kg_callffmpeg.php in the Video Embed & Thumbnail Generator plugin before 2.0 for WordPress allows remote attackers to execute arbitrary commands via unspecified vectors.,2012-03-19,"http://plugins.trac.wordpress.org/changeset?old_path=%2Fvideo-embed-thumbnail-generator&old=507924&new_path=%2Fvideo-embed-thumbnail-generator&new=507924,https://exchange.xforce.ibmcloud.com/vulnerabilities/73508,http://wordpress.org/extend/plugins/video-embed-thumbnail-generator/changelog/,http://www.securityfocus.com/bid/52180"
CVE-2011-5082,Cross-site scripting (XSS) vulnerability in the s2Member Pro plugin before 111220 for WordPress allows remote attackers to inject arbitrary web script or HTML via the s2member_pro_authnet_checkout[coupon] parameter (aka Coupon Code field).,2012-03-19,"http://www.securityfocus.com/bid/51997,http://www.primothemes.com/forums/viewtopic.php?f=4&t=16173#p56982,https://exchange.xforce.ibmcloud.com/vulnerabilities/73202"
CVE-2012-1205,PHP remote file inclusion vulnerability in relocate-upload.php in Relocate Upload plugin before 0.20 for WordPress allows remote attackers to execute arbitrary PHP code via a URL in the abspath parameter.,2012-02-24,"http://www.securityfocus.com/bid/49693,http://plugins.trac.wordpress.org/changeset/504380/relocate-upload,http://wordpress.org/extend/plugins/relocate-upload/changelog/"
CVE-2012-1068,"Cross-site scripting (XSS) vulnerability in the rc_ajax function in core.php in the WP-RecentComments plugin before 2.0.7 for WordPress allows remote attackers to inject arbitrary web script or HTML via the page parameter, related to AJAX paging.",2012-02-14,"http://wordpress.org/extend/plugins/wp-recentcomments/changelog/,http://plugins.trac.wordpress.org/changeset/416723/wp-recentcomments/trunk/core.php?old=316325&old_path=wp-recentcomments%2Ftrunk%2Fcore.php,http://www.securityfocus.com/bid/49734,https://exchange.xforce.ibmcloud.com/vulnerabilities/70003"
CVE-2012-1067,SQL injection vulnerability in the WP-RecentComments plugin 2.0.7 for WordPress allows remote attackers to execute arbitrary SQL commands via the id parameter in an rc-content action to index.php.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.,2012-02-14,"http://www.securityfocus.com/bid/51859,https://exchange.xforce.ibmcloud.com/vulnerabilities/72951"
CVE-2012-1011,"actions.php in the AllWebMenus plugin 1.1.8 for WordPress allows remote attackers to bypass intended access restrictions to upload and execute arbitrary PHP code by setting the HTTP_REFERER to a certain value, then uploading a ZIP file containing a PHP file, then accessing it via a direct request to the file in an unspecified directory.",2012-02-07,"https://exchange.xforce.ibmcloud.com/vulnerabilities/72640,http://archives.neohapsis.com/archives/bugtraq/2012-01/0137.html,http://www.exploit-db.com/exploits/18407,http://www.securityfocus.com/bid/51615,http://wordpress.org/extend/plugins/allwebmenus-wordpress-menu-plugin/changelog/"
CVE-2012-1010,"Unrestricted file upload vulnerability in actions.php in the AllWebMenus plugin before 1.1.8 for WordPress allows remote attackers to execute arbitrary PHP code by uploading a ZIP file containing a PHP file, then accessing it via a direct request to the file in an unspecified directory.",2012-02-07,"https://exchange.xforce.ibmcloud.com/vulnerabilities/72640,http://archives.neohapsis.com/archives/bugtraq/2012-01/0137.html,http://www.exploit-db.com/exploits/18407,http://www.securityfocus.com/bid/51615,http://wordpress.org/extend/plugins/allwebmenus-wordpress-menu-plugin/changelog/"
CVE-2012-0937,"** DISPUTED ** wp-admin/setup-config.php in the installation component in WordPress 3.3.1 and earlier does not limit the number of MySQL queries sent to external MySQL database servers, which allows remote attackers to use WordPress as a proxy for brute-force attacks or denial of service attacks via the dbhost parameter, a different vulnerability than CVE-2011-4898.  NOTE: the vendor disputes the significance of this issue because an incomplete WordPress installation might be present on the network for only a short time.",2012-01-30,"http://www.exploit-db.com/exploits/18417,https://www.trustwave.com/spiderlabs/advisories/TWSL2012-002.txt,http://archives.neohapsis.com/archives/bugtraq/2012-01/0150.html"
CVE-2012-0782,"** DISPUTED ** Multiple cross-site scripting (XSS) vulnerabilities in wp-admin/setup-config.php in the installation component in WordPress 3.3.1 and earlier allow remote attackers to inject arbitrary web script or HTML via the (1) dbhost, (2) dbname, or (3) uname parameter. NOTE: the vendor disputes the significance of this issue; also, it is unclear whether this specific XSS scenario has security relevance.",2012-01-30,"http://www.exploit-db.com/exploits/18417,https://www.trustwave.com/spiderlabs/advisories/TWSL2012-002.txt,http://archives.neohapsis.com/archives/bugtraq/2012-01/0150.html"
CVE-2011-4899,"** DISPUTED ** wp-admin/setup-config.php in the installation component in WordPress 3.3.1 and earlier does not ensure that the specified MySQL database service is appropriate, which allows remote attackers to configure an arbitrary database via the dbhost and dbname parameters, and subsequently conduct static code injection and cross-site scripting (XSS) attacks via (1) an HTTP request or (2) a MySQL query.  NOTE: the vendor disputes the significance of this issue; however, remote code execution makes the issue important in many realistic environments.",2012-01-30,"http://www.exploit-db.com/exploits/18417,https://www.trustwave.com/spiderlabs/advisories/TWSL2012-002.txt,http://archives.neohapsis.com/archives/bugtraq/2012-01/0150.html"
CVE-2011-4898,"** DISPUTED ** wp-admin/setup-config.php in the installation component in WordPress 3.3.1 and earlier generates different error messages for requests lacking a dbname parameter depending on whether the MySQL credentials are valid, which makes it easier for remote attackers to conduct brute-force attacks via a series of requests with different uname and pwd parameters.  NOTE: the vendor disputes the significance of this issue; also, it is unclear whether providing intentionally vague error messages during installation would be reasonable from a usability perspective.",2012-01-30,"http://www.exploit-db.com/exploits/18417,https://www.trustwave.com/spiderlabs/advisories/TWSL2012-002.txt,http://archives.neohapsis.com/archives/bugtraq/2012-01/0150.html"
CVE-2012-0934,PHP remote file inclusion vulnerability in ajax/savetag.php in the Theme Tuner plugin for WordPress before 0.8 allows remote attackers to execute arbitrary PHP code via a URL in the tt-abspath parameter.,2012-01-28,"http://plugins.trac.wordpress.org/changeset/492167/theme-tuner#file2,http://wordpress.org/extend/plugins/theme-tuner/changelog/,http://spareclockcycles.org/2011/09/18/exploitring-the-wordpress-extension-repos/,http://www.securityfocus.com/bid/51636,https://exchange.xforce.ibmcloud.com/vulnerabilities/72626"
CVE-2012-0898,Directory traversal vulnerability in meb_download.php in the myEASYbackup plugin 1.0.8.1 for WordPress allows remote attackers to read arbitrary files via a .. (dot dot) in the dwn_file parameter.,2012-01-20,"https://exchange.xforce.ibmcloud.com/vulnerabilities/72404,http://packetstormsecurity.org/files/view/108711/wpmyeasybackup-traversal.txt"
CVE-2012-0896,Absolute path traversal vulnerability in download.php in the Count Per Day module before 3.1.1 for WordPress allows remote attackers to read arbitrary files via the f parameter.,2012-01-20,"http://packetstormsecurity.org/files/108631/countperday-downloadxss.txt,http://wordpress.org/extend/plugins/count-per-day/changelog/,http://www.securityfocus.com/bid/51402,https://exchange.xforce.ibmcloud.com/vulnerabilities/72385,http://plugins.trac.wordpress.org/changeset/488883/count-per-day,http://www.exploit-db.com/exploits/18355"
CVE-2012-0895,Cross-site scripting (XSS) vulnerability in map/map.php in the Count Per Day module before 3.1.1 for WordPress allows remote attackers to inject arbitrary web script or HTML via the map parameter.,2012-01-20,"http://packetstormsecurity.org/files/108631/countperday-downloadxss.txt,https://exchange.xforce.ibmcloud.com/vulnerabilities/72384,http://wordpress.org/extend/plugins/count-per-day/changelog/,http://www.securityfocus.com/bid/51402,http://plugins.trac.wordpress.org/changeset/488883/count-per-day,http://www.exploit-db.com/exploits/18355"
CVE-2012-0287,"Cross-site scripting (XSS) vulnerability in wp-comments-post.php in WordPress 3.3.x before 3.3.1, when Internet Explorer is used, allows remote attackers to inject arbitrary web script or HTML via the query string in a POST operation that is not properly handled by the ""Duplicate comment detected"" feature.",2012-01-05,"http://oldmanlab.blogspot.com/2012/01/wordpress-33-xss-vulnerability.html,http://www.securitytracker.com/id?1026542,http://www.securityfocus.com/bid/51237,https://wordpress.org/news/2012/01/wordpress-3-3-1/"
CVE-2011-5051,"Multiple unrestricted file upload vulnerabilities in the WP Symposium plugin before 11.12.24 for WordPress allow remote attackers to execute arbitrary code by uploading a file with an executable extension using (1) uploadify/upload_admin_avatar.php or (2) uploadify/upload_profile_avatar.php, then accessing it via a direct request to the file in an unspecified directory inside the webroot.",2012-01-04,"https://wpsymposium-trac.sourcerepo.com/wpsymposium_trac/ticket/265,https://exchange.xforce.ibmcloud.com/vulnerabilities/72012"
CVE-2011-3841,Cross-site scripting (XSS) vulnerability in uploadify/get_profile_avatar.php in the WP Symposium plugin before 11.12.08 for WordPress allows remote attackers to inject arbitrary web script or HTML via the uid parameter.,2011-12-27,"http://www.securityfocus.com/bid/51017,http://www.wpsymposium.com/2011/12/v11-12-08/,https://exchange.xforce.ibmcloud.com/vulnerabilities/71748"
CVE-2011-4803,SQL injection vulnerability in wptouch/ajax.php in the WPTouch plugin for WordPress allows remote attackers to execute arbitrary SQL commands via the id parameter.,2011-12-13,http://www.exploit-db.com/exploits/18039
CVE-2011-4673,SQL injection vulnerability in modules/sharedaddy.php in the Jetpack plugin for WordPress allows remote attackers to execute arbitrary SQL commands via the id parameter.,2011-12-02,"https://exchange.xforce.ibmcloud.com/vulnerabilities/71404,http://www.securityfocus.com/bid/50730,http://www.exploit-db.com/exploits/18126"
CVE-2011-4671,"SQL injection vulnerability in adrotate/adrotate-out.php in the AdRotate plugin 3.6.6, and other versions before 3.6.8, for WordPress allows remote attackers to execute arbitrary SQL commands via the track parameter (aka redirect URL).",2011-12-02,"http://downloads.wordpress.org/plugin/adrotate.3.6.8.zip,http://unconciousmind.blogspot.com/2011/11/wordpress-adrotate-plugin-366-sql.html,http://www.securityfocus.com/bid/50674,http://www.exploit-db.com/exploits/18114"
CVE-2011-4669,SQL injection vulnerability in wp-users.php in WordPress Users plugin 1.3 and possibly earlier for WordPress allows remote attackers to execute arbitrary SQL commands via the uid parameter to index.php.,2011-12-02,"https://exchange.xforce.ibmcloud.com/vulnerabilities/70683,http://wordpress.org/extend/plugins/wordpress-users/,http://www.securityfocus.com/bid/50174,http://plugins.trac.wordpress.org/changeset/448261/wordpress-users"
CVE-2011-4646,"SQL injection vulnerability in wp-postratings.php in the WP-PostRatings plugin 1.50, 1.61, and probably other versions before 1.62 for WordPress allows remote authenticated users with the Author role to execute arbitrary SQL commands via the id attribute of the ratings shortcode when creating a post.  NOTE: some of these details are obtained from third party information.",2011-11-30,"http://plugins.trac.wordpress.org/changeset/430970/wp-postratings/trunk/wp-postratings.php?old=355076&old_path=wp-postratings%2Ftrunk%2Fwp-postratings.php,http://wordpress.org/extend/plugins/wp-postratings/changelog/,http://www.securityfocus.com/bid/49986"
CVE-2011-4568,Cross-site scripting (XSS) vulnerability in view/frontend-head.php in the Flowplayer plugin before 1.2.12 for WordPress allows remote attackers to inject arbitrary web script or HTML via the URI.,2011-11-29,"http://wordpress.org/extend/plugins/fv-wordpress-flowplayer/changelog/,http://www.securityfocus.com/bid/50008,http://plugins.trac.wordpress.org/changeset?reponame=&new=413607%40fv-wordpress-flowplayer&old=409594%40fv-wordpress-flowplayer"
CVE-2011-4562,Multiple cross-site scripting (XSS) vulnerabilities in (1) view/admin/log_item.php and (2) view/admin/log_item_details.php in the Redirection plugin 2.2.9 for WordPress allow remote attackers to inject arbitrary web script or HTML via the Referer HTTP header in a request to a post that does not exist.,2011-11-28,"http://packetstormsecurity.org/files/view/105573/wpredirection229-xss.txt,http://wordpress.org/extend/plugins/redirection/changelog/,https://exchange.xforce.ibmcloud.com/vulnerabilities/70373,http://plugins.trac.wordpress.org/changeset?reponame=&new=447262%40redirection&old=421721%40redirection,http://www.securityfocus.com/bid/49985,http://dotxed.net/2011/websicherheit/lazy-xss-wenn-statistiken-und-loggs-zur-gefahr-werden.html"
CVE-2010-4875,Cross-site scripting (XSS) vulnerability in vodpod-video-gallery/vodpod_gallery_thumbs.php in the Vodpod Video Gallery Plugin 3.1.5 for WordPress allows remote attackers to inject arbitrary web script or HTML via the gid parameter.,2011-10-07,"http://securityreason.com/securityalert/8431,http://packetstormsecurity.org/1011-exploits/wpvodpod-xss.txt,http://www.johnleitch.net/Vulnerabilities/WordPress.Vodpod.Video.Gallery.3.1.5.Reflected.Cross-site.Scripting/58,https://exchange.xforce.ibmcloud.com/vulnerabilities/63057"
CVE-2011-3981,PHP remote file inclusion vulnerability in actions.php in the Allwebmenus plugin 1.1.3 for WordPress allows remote attackers to execute arbitrary PHP code via a URL in the abspath parameter.,2011-10-04,"http://www.exploit-db.com/exploits/17861,https://exchange.xforce.ibmcloud.com/vulnerabilities/69929,http://plugins.trac.wordpress.org/changeset/438959/allwebmenus-wordpress-menu-plugin/trunk/actions.php?old=408304&old_path=allwebmenus-wordpress-menu-plugin%2Ftrunk%2Factions.php,http://www.securityfocus.com/bid/49685"
CVE-2011-3865,Cross-site scripting (XSS) vulnerability in the Black-LetterHead theme before 1.6 for WordPress allows remote attackers to inject arbitrary web script or HTML via the PATH_INFO to index.php.,2011-09-28,https://sitewat.ch/en/Advisories/24
CVE-2011-3864,Cross-site scripting (XSS) vulnerability in the The Erudite theme before 2.7.9 for WordPress allows remote attackers to inject arbitrary web script or HTML via the cpage parameter.,2011-09-28,https://sitewat.ch/en/Advisories/23
CVE-2011-3863,Cross-site scripting (XSS) vulnerability in the RedLine theme before 1.66 for WordPress allows remote attackers to inject arbitrary web script or HTML via the s parameter.,2011-09-28,https://sitewat.ch/en/Advisories/22
CVE-2011-3862,Cross-site scripting (XSS) vulnerability in the Morning Coffee theme before 3.6 for WordPress allows remote attackers to inject arbitrary web script or HTML via the PATH_INFO to index.php.,2011-09-28,https://sitewat.ch/en/Advisories/20
CVE-2011-3861,Cross-site scripting (XSS) vulnerability in the Web Minimalist 200901 theme before 1.2 for WordPress allows remote attackers to inject arbitrary web script or HTML via the PATH_INFO to index.php.,2011-09-28,https://sitewat.ch/en/Advisories/19
CVE-2011-3860,Cross-site scripting (XSS) vulnerability in the Cover WP theme before 1.6.6 for WordPress allows remote attackers to inject arbitrary web script or HTML via the s parameter.,2011-09-28,"https://sitewat.ch/en/Advisories/18,http://www.securityfocus.com/bid/50334"
CVE-2011-3859,Cross-site scripting (XSS) vulnerability in the Trending theme before 0.2 for WordPress allows remote attackers to inject arbitrary web script or HTML via the cpage parameter.,2011-09-28,https://sitewat.ch/en/Advisories/17
CVE-2011-3858,Cross-site scripting (XSS) vulnerability in the Pixiv Custom theme before 2.1.6 for WordPress allows remote attackers to inject arbitrary web script or HTML via the s parameter.,2011-09-28,https://sitewat.ch/en/Advisories/16
CVE-2011-3857,Cross-site scripting (XSS) vulnerability in the Antisnews theme before 1.10 for WordPress allows remote attackers to inject arbitrary web script or HTML via the s parameter.,2011-09-28,https://sitewat.ch/en/Advisories/15
CVE-2011-3856,Cross-site scripting (XSS) vulnerability in the Elegant Grunge theme before 1.0.4 for WordPress allows remote attackers to inject arbitrary web script or HTML via the s parameter.,2011-09-28,https://sitewat.ch/en/Advisories/14
CVE-2011-3855,Cross-site scripting (XSS) vulnerability in the F8 Lite theme before 4.2.2 for WordPress allows remote attackers to inject arbitrary web script or HTML via the s parameter.,2011-09-28,https://sitewat.ch/en/Advisories/13
CVE-2011-3854,Cross-site scripting (XSS) vulnerability in the ZenLite theme before 4.4 for WordPress allows remote attackers to inject arbitrary web script or HTML via the s parameter.,2011-09-28,https://sitewat.ch/en/Advisories/12
CVE-2011-3853,Cross-site scripting (XSS) vulnerability in the Hybrid theme before 0.10 for WordPress allows remote attackers to inject arbitrary web script or HTML via the cpage parameter.,2011-09-28,https://sitewat.ch/en/Advisories/11
CVE-2011-3852,Cross-site scripting (XSS) vulnerability in the EvoLve theme before 1.2.6 for WordPress allows remote attackers to inject arbitrary web script or HTML via the s parameter.,2011-09-28,https://sitewat.ch/en/Advisories/10
CVE-2011-3851,Cross-site scripting (XSS) vulnerability in the News theme before 0.2 for WordPress allows remote attackers to inject arbitrary web script or HTML via the cpage parameter.,2011-09-28,https://sitewat.ch/en/Advisories/9
CVE-2011-3850,Cross-site scripting (XSS) vulnerability in the Atahualpa theme before 3.6.8 for WordPress allows remote attackers to inject arbitrary web script or HTML via the s parameter.,2011-09-28,https://sitewat.ch/en/Advisories/8
CVE-2011-3818,"WordPress 2.9.2 and 3.0.4 allows remote attackers to obtain sensitive information via a direct request to a .php file, which reveals the installation path in an error message, as demonstrated by wp-admin/includes/user.php and certain other files.",2011-09-23,"http://code.google.com/p/inspathx/source/browse/trunk/paths_vuln/%21_README,http://code.google.com/p/inspathx/source/browse/trunk/paths_vuln/wordpress_2.9.2,http://www.openwall.com/lists/oss-security/2011/06/27/6"
CVE-2010-4839,SQL injection vulnerability in the Event Registration plugin 5.32 and earlier for WordPress allows remote attackers to execute arbitrary SQL commands via the event_id parameter in a register action.,2011-09-13,http://www.exploit-db.com/exploits/15513
CVE-2010-4825,Cross-site scripting (XSS) vulnerability in magpie_debug.php in the Twitter Feed plugin (wp-twitter-feed) 0.3.1 for WordPress allows remote attackers to inject arbitrary web script or HTML via the url parameter.,2011-08-24,"http://www.securityfocus.com/bid/45294,http://www.johnleitch.net/Vulnerabilities/WordPress.Twitter.Feed.0.3.1.Reflected.Cross-site.Scripting/68,https://exchange.xforce.ibmcloud.com/vulnerabilities/63942"
CVE-2011-3130,"wp-includes/taxonomy.php in WordPress 3.1 before 3.1.3 and 3.2 before Beta 2 has unknown impact and attack vectors related to ""Taxonomy query hardening,"" possibly involving SQL injection.",2011-08-10,"http://www.securityfocus.com/bid/47995,http://wordpress.org/news/2011/05/wordpress-3-1-3/,https://exchange.xforce.ibmcloud.com/vulnerabilities/69169,http://www.debian.org/security/2012/dsa-2470"
CVE-2011-3129,"The file upload functionality in WordPress 3.1 before 3.1.3 and 3.2 before Beta 2, when running ""on hosts with dangerous security settings,"" has unknown impact and attack vectors, possibly related to dangerous filenames.",2011-08-10,"http://www.securityfocus.com/bid/47995,http://wordpress.org/news/2011/05/wordpress-3-1-3/,http://www.debian.org/security/2012/dsa-2470"
CVE-2011-3128,"WordPress 3.1 before 3.1.3 and 3.2 before Beta 2 treats unattached attachments as published, which might allow remote attackers to obtain sensitive data via vectors related to wp-includes/post.php.",2011-08-10,"https://exchange.xforce.ibmcloud.com/vulnerabilities/69171,http://www.securityfocus.com/bid/47995,http://core.trac.wordpress.org/changeset/18023/branches/3.1,http://www.debian.org/security/2012/dsa-2470,http://wordpress.org/news/2011/05/wordpress-3-1-3/"
CVE-2011-3127,"WordPress 3.1 before 3.1.3 and 3.2 before Beta 2 does not prevent rendering for (1) admin or (2) login pages inside a frame in a third-party HTML document, which makes it easier for remote attackers to conduct clickjacking attacks via a crafted web site.",2011-08-10,"http://www.securityfocus.com/bid/47995,http://wordpress.org/news/2011/05/wordpress-3-1-3/,http://www.debian.org/security/2012/dsa-2470,https://exchange.xforce.ibmcloud.com/vulnerabilities/69172"
CVE-2011-3126,WordPress 3.1 before 3.1.3 and 3.2 before Beta 2 allows remote attackers to determine usernames of non-authors via canonical redirects.,2011-08-10,"http://www.securityfocus.com/bid/47995,http://wordpress.org/news/2011/05/wordpress-3-1-3/,https://exchange.xforce.ibmcloud.com/vulnerabilities/69173,http://www.debian.org/security/2012/dsa-2470"
CVE-2011-3125,"Unspecified vulnerability in WordPress 3.1 before 3.1.3 and 3.2 before Beta 2 has unknown impact and attack vectors related to ""Various security hardening.""",2011-08-10,"http://wordpress.org/news/2011/05/wordpress-3-1-3/,https://exchange.xforce.ibmcloud.com/vulnerabilities/69174,http://www.debian.org/security/2012/dsa-2470"
CVE-2011-3122,"Unspecified vulnerability in WordPress 3.1 before 3.1.3 and 3.2 before Beta 2 has unknown impact and attack vectors related to ""Media security.""",2011-08-10,"http://www.securityfocus.com/bid/47995,http://wordpress.org/news/2011/05/wordpress-3-1-3/,http://www.debian.org/security/2012/dsa-2470,https://exchange.xforce.ibmcloud.com/vulnerabilities/69175"
CVE-2011-1669,Directory traversal vulnerability in wp-download.php in the WP Custom Pages module 0.5.0.1 for WordPress allows remote attackers to read arbitrary files via ..%2F (encoded dot dot) sequences in the url parameter.,2011-04-09,"http://www.securityfocus.com/bid/47146,http://www.autosectools.com/Advisories/WordPress.WP.Custom.Pages.0.5.0.1_Local.File.Inclusion_169.html,https://exchange.xforce.ibmcloud.com/vulnerabilities/66559,http://www.exploit-db.com/exploits/17119"
CVE-2010-4779,Cross-site scripting (XSS) vulnerability in lib/includes/auth.inc.php in the WPtouch plugin 1.9.19.4 and 1.9.20 for WordPress allows remote attackers to inject arbitrary web script or HTML via the wptouch_settings parameter to include/adsense-new.php.  NOTE: some of these details are obtained from third party information.,2011-04-07,"http://www.securityfocus.com/bid/45139,http://www.htbridge.ch/advisory/xss_in_wptouch_wordpress_plugin.html"
CVE-2011-0760,"Multiple cross-site request forgery (CSRF) vulnerabilities in the configuration screen in wp-relatedposts.php in the WP Related Posts plugin 1.0 for WordPress allow remote attackers to hijack the authentication of administrators for requests that insert cross-site scripting (XSS) sequences via the (1) wp_relatedposts_title, (2) wp_relatedposts_num, or (3) wp_relatedposts_type parameter.",2011-03-28,"https://exchange.xforce.ibmcloud.com/vulnerabilities/66168,http://archives.neohapsis.com/archives/fulldisclosure/2011-03/0205.html,https://exchange.xforce.ibmcloud.com/vulnerabilities/66166,http://www.securityfocus.com/bid/46908"
